"Site";"Sol";"X";"Y";"Altitude";"Pente";"pH_Superficiel";"pH_Profond";"pH_Intermediaire";"Eau_Superficiel";"Eau_Profond";"Eau_Intermediaire";"Av.P_Superficiel";"Av.P_Profond";"Av.P_Intermediaire";"C_Superficiel";"C_Profond";"C_Intermediaire";"N_Superficiel";"N_Profond";"N_Intermediaire";"NO3_Superficiel";"NO3_Profond";"NO3_Intermediaire";"NH4_Superficiel";"NH4_Profond";"NH4_Intermediaire";"Exc.Ac_Superficiel";"Exc.Ac_Profond";"Exc.Ac_Intermediaire";"Exc.Al_Superficiel";"Exc.Al_Profond";"Exc.Al_Intermediaire";"Exc.Ca_Superficiel";"Exc.Ca_Profond";"Exc.Ca_Intermediaire";"Exc.Mg_Superficiel";"Exc.Mg_Profond";"Exc.Mg_Intermediaire";"Exc.K_Superficiel";"Exc.K_Profond";"Exc.K_Intermediaire";"Exc.Na_Superficiel";"Exc.Na_Profond";"Exc.Na_Intermediaire";"Exc.Cations_Superficiel";"Exc.Cations_Profond";"Exc.Cations_Intermediaire";"SatBase_Superficiel";"SatBase_Profond";"SatBase_Intermediaire";"Argile_Superficiel";"Argile_Profond";"Argile_Intermediaire";"Limon_Superficiel";"Limon_Profond";"Limon_Intermediaire";"Sable_Superficiel";"Sable_Profond";"Sable_Intermediaire"
"508-22_O";"Alluvial";604301.6375;647160.5875;74.12815956;0.82394571275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_P";"Alluvial";604315.7325;647146.2025;72.8148037;0.783862181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_Q";"Alluvial";604301.4975;647132.4075;70.62049683;0.2484024395;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_R";"Alluvial";604287.2625;647118.6125;72.8805674;0.6529430995;5.08;5.23;5.05;3.05;3.46;3.58;6.15;1.43;1.66;1.09;0.23;0.51;0.12;0.05;0.07;7.81;0.89;1.82;4.81;0.14;1.04;2.27;3.73;5.24;2.01;3.31;4.9;0.95;0.97;0.19;1.38;3.13;1.37;0.17;0.14;0.13;0.06;0.13;0.09;4.83;8.09;7.02;53.06;53.9;25.35;32;32;32;28;28;28;40;40;40
"508-22_S";"Alluvial";604273.0275;647104.8175;72.89148471;0.7907514715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_T";"Alluvial";604258.7925;647091.0225;76.31752853;0.8071959785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_U";"Alluvial";604272.8475;647076.7575;80.36707982;0.85027807525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_V";"Alluvial";604287.0925;647090.5225;76.76443941;0.885658114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_W";"Alluvial";604301.3375;647104.2875;74.61363191;0.65704449425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_X";"Alluvial";604315.5825;647118.0525;70.06366539;0.11728545125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-22_Y";"Alluvial";604329.8275;647131.8175;70.76631584;0.55986315575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_A";"Alluvial";604286.9025;647062.4925;78.51469597;0.7673881925;5.35;4.33;4.97;3.7;2.65;3.44;9.78;1.8;3.97;1.67;0.31;0.75;0.15;0.05;0.1;12.45;1.97;5.59;4.06;5.43;1.64;0.96;4.19;3.52;0.88;3.95;3.31;5.8;0.21;1.24;2.45;0.56;1.25;0.26;0.13;0.21;0.07;0.11;0.08;9.54;5.19;6.31;89.93;19.39;44.17;28;27;28;18;15;18;53;58;53
"508-23_B";"Alluvial";604301.1575;647076.2275;74.52956052;0.5666988375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_C";"Alluvial";604315.4125;647089.9625;71.41866225;0.24431047875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_D";"Alluvial";604329.6675;647103.6975;70.50321118;0.14242689325;4.41;4.45;4.34;3;3.01;2.83;8.83;1;2.06;1.49;0.26;0.45;0.16;0.05;0.07;16.27;1.85;4.49;3.71;0.91;0.88;3.66;5.49;4.63;3.25;5.16;4.35;0.71;0.03;0.07;0.93;0.74;0.66;0.27;0.11;0.13;0.16;0.06;0.06;5.73;6.44;5.55;36.1;14.69;16.55;27;29;27;23;28;23;50;43;50
"508-23_E";"Alluvial";604343.9225;647117.4325;70.33727274;0.18537528775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_F";"Alluvial";604358.0175;647103.0475;70.33971961;0.194074123;4.3;4.75;4.24;3.49;2.49;2.81;13.94;1.71;4.04;1.58;0.35;0.65;0.15;0.05;0.08;15.86;5.99;8;6.59;1.64;1.94;3.83;4.38;4.17;3.37;4.15;3.86;0.73;0.04;0.05;1.22;0.19;0.31;0.22;0.07;0.09;0.08;0.06;0.07;6.09;4.74;4.69;37.06;7.43;11.13;23;23;23;24;25;24;53;52;53
"508-23_G";"Alluvial";604343.7525;647089.3425;70.04152216;0.20605632275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_H";"Alluvial";604329.4875;647075.6375;70.11208106;0.18143181075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_I";"Alluvial";604315.2225;647061.9325;70.26702833;0.66687428575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_J";"Alluvial";604300.9575;647048.2275;77.52538329;0.7127535675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_K";"Alluvial";604315.0125;647033.9625;76.4017911;0.783107962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_L";"Alluvial";604329.2875;647047.6375;69.02441912;0.5655456835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_M";"Alluvial";604343.5625;647061.3125;70.55958039;0.1527146335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_N";"Alluvial";604357.8375;647074.9875;70.4548644;0.0610638555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_O";"Alluvial";604372.1125;647088.6625;68.99195119;0.2224386355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_P";"Alluvial";604386.2075;647074.2775;70.36050406;0.156936427;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_Q";"Alluvial";604371.9225;647060.6325;70.3254034;0.06234992775;4.45;4.25;4.13;2.49;2.46;1.98;12.57;1.57;4.57;1.08;0.2;0.43;0.12;0.04;0.06;15.7;3.29;7.57;14.09;5.93;1.55;3.38;3.9;3.62;2.77;3.41;3.19;0.25;0.03;0.04;0.44;0.2;0.29;0.23;0.08;0.09;0.09;0.06;0.08;4.39;4.26;4.12;22.97;8.58;12.16;24;22;24;18;21;18;58;56;58
"508-23_R";"Alluvial";604357.6375;647046.9875;70.35200344;0.12890373325;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_S";"Alluvial";604343.3525;647033.3425;69.8252853;0.4377161695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_T";"Alluvial";604329.0675;647019.6975;74.29063151;0.71911278525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_U";"Alluvial";604343.1225;647005.4325;69.81851627;0.7642275145;4.52;4.39;4.51;2.01;1.83;1.72;7.53;2.69;4.13;0.79;0.23;0.37;0.07;0.04;0.05;7.35;1.56;4.22;5.14;2.33;1.72;2.65;2.75;3.1;2.5;2.65;2.67;0.16;0.49;0.04;0.99;0.12;0.01;0.11;0.08;0.07;0.06;0.03;0.03;3.97;3.46;3.25;33.22;20.61;4.5;18;16;18;13;16;13;69;68;69
"508-23_V";"Alluvial";604357.4175;647019.0475;70.36590238;0.41740341725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_W";"Alluvial";604371.7125;647032.6625;69.77818066;0.3103788075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_X";"Alluvial";604386.0075;647046.2775;70.81729088;0.359485331;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-23_Y";"Alluvial";604400.3025;647059.8925;70.54532804;0.08162106825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_A";"Alluvial";604215.6275;646993.8175;70.76443395;0.41035928725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_B";"Alluvial";604229.8825;647007.5525;72.08836247;0.4946463055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_C";"Alluvial";604244.1375;647021.2875;76.87843577;0.4942827055;4.69;4.73;4.48;3.7;3.52;3.42;6.7;2.68;3.88;0.86;0.29;0.47;0.1;0.06;0.07;5.92;1.58;5.66;7.08;2.9;5.54;2.44;5.57;4.53;2.18;5.1;3.96;2.43;0.35;0.73;1.59;0.95;0.94;0.41;0.2;0.19;0.04;0.08;0.05;6.92;7.15;6.43;64.71;22.03;29.6;26;30;26;25;21;25;49;49;49
"508-24_D";"Alluvial";604258.3925;647035.0225;78.03333713;0.54980066275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_E";"Alluvial";604272.6475;647048.7575;78.85147809;0.806070319;4.55;4.54;4.27;4.99;4.2;4.03;12.58;1.82;3.73;1.65;0.42;0.77;0.17;0.06;0.1;14.03;2.95;4.73;12.4;3.19;5.35;2.84;6.99;6.25;2.44;6.47;5.84;3.54;0.11;0.16;0.94;0.35;0.39;0.62;0.37;0.38;0.09;0.06;0.08;8.04;7.89;7.26;64.67;11.37;13.91;34;40;34;20;16;20;46;43;46
"508-24_F";"Alluvial";604286.6925;647034.5225;75.37601637;0.5801653715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_G";"Alluvial";604272.4275;647020.8175;76.5298347;0.6805517485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_H";"Alluvial";604258.1625;647007.1125;74.55976886;0.48552153;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_I";"Alluvial";604243.8975;646993.4075;73.53540841;0.34106353375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_J";"Alluvial";604229.6325;646979.7025;70.95029811;0.20592889025;4.55;4.55;4.53;4.72;4.97;4.8;4.19;1.56;2.43;0.9;0.54;0.64;0.12;0.08;0.09;8.14;1.92;3.54;5.45;2.75;1.83;6.51;8.73;7.62;6.01;8.23;7.06;0.19;0.07;0.06;2.43;1.83;2.25;0.42;0.21;0.27;0.15;0.09;0.13;9.7;10.94;10.32;32.92;20.16;26.24;43;48;43;30;30;30;27;22;27
"508-24_K";"Alluvial";604243.6375;646965.5875;71.20982103;0.19409055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_L";"Alluvial";604257.9125;646979.2625;70.29732396;0.37263612575;4.51;4.47;4.45;3.71;4.18;3.47;4.02;2.23;2.52;0.79;0.37;0.56;0.09;0.06;0.08;4.55;0.37;3.55;2.82;6.75;6.82;6.02;7.72;6.32;5.45;7.36;5.96;0.16;0.08;0.08;0.99;0.97;0.69;0.15;0.13;0.14;0.07;0.07;0.07;7.39;8.98;7.3;18.54;13.99;13.43;32;36;32;22;23;22;45;41;45
"508-24_M";"Alluvial";604272.1875;646992.9375;71.81799104;0.275094488;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_N";"Alluvial";604286.4625;647006.6125;72.51623437;0.51584129425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_O";"Alluvial";604300.7375;647020.2875;74.76214291;0.60767730075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_P";"Alluvial";604314.7825;647006.0525;75.17445924;0.244988018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_Q";"Alluvial";604300.4975;646992.4075;73.33823722;0.226339528;4.26;4.32;4.37;3.66;3.99;4.13;7.19;2.87;4.43;0.92;0.6;0.75;0.11;0.08;0.1;8.47;3.78;5.49;5.08;2.11;20.22;5.09;6.93;6.21;4.77;6.3;5.82;0.24;0.13;0.18;1.15;0.61;0.86;0.45;0.24;0.4;0.07;0.07;0.08;7;7.98;7.72;27.32;13.19;19.62;34;38;34;22;17;22;45;45;45
"508-24_R";"Alluvial";604286.2125;646978.7625;72.69859845;0.34099279;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_S";"Alluvial";604271.9275;646965.1175;70.13078129;0.1470817525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_T";"Alluvial";604257.6425;646951.4725;70.02069561;0.20390940875;4.42;4.9;4.52;4.2;5.15;4.63;4.75;1.74;2.79;1.08;0.47;0.65;0.12;0.08;0.09;11.31;1.69;7.93;24.13;3.86;6.9;7.05;8.25;5.77;6.58;7.62;5.35;0.28;0.06;0.05;1.07;1.91;1.31;0.25;0.17;0.21;0.07;0.07;0.07;8.72;10.45;7.4;19.21;21.07;22.07;41;47;41;22;35;22;37;18;37
"508-24_U";"Alluvial";604271.6475;646937.3575;71.24793691;0.18492993475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_V";"Alluvial";604285.9425;646950.9725;70.35352893;0.1839523405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_W";"Alluvial";604300.2375;646964.5875;70.8916403;0.2548940405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_X";"Alluvial";604314.5325;646978.2025;72.36455487;0.4006289235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-24_Y";"Alluvial";604328.8275;646991.8175;73.70220493;0.45470515825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-31_A";"Grès";603659.6975;648026.5225;100.9319919;1.32807227275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-31_B";"Grès";603680.1925;648024.6675;98.24483793;1.4354740625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-31_C";"Grès";603700.6875;648022.8125;97.25303003;0.95223761775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
